NCBI_Id,GeneID
LOC542746,-
LOC542747,Zm00001d039518
LOC542748,Zm00001d048583
LOC542749,Zm00001d037211
LOC542750,Zm00001d037422
LOC542751,Zm00001d031073
LOC542752,Zm00001d024615
LOC542753,Zm00001d042044
LOC542754,Zm00001d024478
LOC542756,Zm00001d043153
LOC542758,Zm00001d044802
LOC542759,Zm00001d038163
bz15,Zm00001d035760
LOC542761,Zm00001d044129
LOC542762,Zm00001d014773
LOC542763,Zm00001d026642
LOC542764,Zm00001d037859
LOC542765,Zm00001d050915
LOC542766,Zm00001d048585
LOC606398,Zm00001d032637
LOC606399,Zm00001d051308
z1A1_2,Zm00001d048847
z1B_6,-
z1C1_7,Zm00001d048812
LOC606403,Zm00001d028931
LOC606405,Zm00001d047582
LOC606406,Zm00001d046005
LOC606407,Zm00001d004812
LOC606408,Zm00001d040695
LOC606409,Zm00001d049099
LOC606410,Zm00001d007301
LOC606411,Zm00001d054106
LOC606412,-
LOC606413,Zm00001d040766
LOC606414,Zm00001d037590
LOC606415,Zm00001d028726
LOC606416,Zm00001d003654
LOC606417,Zm00001d006512
LOC606418,Zm00001d045218
LOC606419,Zm00001d021596
LOC606420,Zm00001d052215
LOC606421,Zm00001d032303
LOC606422,Zm00001d023853
LOC606423,Zm00001d034525
LOC606424,Zm00001d038927
LOC606425,Zm00001d006211
LOC606426,Zm00001d021288
LOC606427,Zm00001d051156
LOC606428,Zm00001d017270
LOC606429,Zm00001d003068
LOC606430,Zm00001d019060
LOC606431,Zm00001d031300
pht6,Zm00001d011498
LOC606433,Zm00001d008403
LOC606435,Zm00001d046126
LOC606437,Zm00001d041791
LOC606438,Zm00001d031463
LOC606439,Zm00001d053112
LOC606440,Zm00001d032732
LOC606441,Zm00001d018149
LOC606442,Zm00001d054060
LOC606443,Zm00001d032257
LOC606444,Zm00001d015356
LOC606445,Zm00001d008250
LOC606446,Zm00001d014525
LOC606448,Zm00001d009539
LOC606449,Zm00001d042117
LOC606450,Zm00001d038653
LOC606453,Zm00001d003556
LOC606456,Zm00001d042848
LOC606457,Zm00001d033929
LOC606458,Zm00001d034212
LOC606461,Zm00001d019148
LOC606463,Zm00001d019163
LOC606464,Zm00001d037480
LOC606465,Zm00001d034237
LOC606466,Zm00001d043986
LOC606467,-
LOC606468,Zm00001d033980
LOC606469,Zm00001d018727
LOC606470,Zm00001d037687
LOC606471,Zm00001d012834
LOC606472,Zm00001d034871
LOC606473,Zm00001d021961
LOC606475,Zm00001d053622
LOC606476,Zm00001d018099
LOC606477,Zm00001d037289
LOC606478,Zm00001d025131
LOC606479,Zm00001d020687
LOC606481,Zm00001d041690
LOC606482,Zm00001d013043
LOC606483,Zm00001d018429
LOC606484,Zm00001d038170
LOC606485,Zm00001d052988
LOC606486,Zm00001d002064
LOC606487,Zm00001d019034
LOC606488,Zm00001d018744
LOC606722,Zm00001d028536
LOC677667,Zm00001d022192
LOC732715,Zm00001d048373
pht2,Zm00001d032850
pht7,Zm00001d031875
pht12,Zm00001d004308
LOC732720,Zm00001d038718
LOC732721,Zm00001d039180
LOC732723,Zm00001d031678
LOC732724,Zm00001d000029
LOC732725,Zm00001d033371
LOC732726,Zm00001d044693
LOC732727,Zm00001d038779
LOC732728,Zm00001d015009
LOC732729,Zm00001d026363
LOC732730,Zm00001d039132
opr3,Zm00001d037182
opr4,Zm00001d011097
opr6,Zm00001d040842
opr8,Zm00001d050107
LOC732735,Zm00001d018128
LOC732737,Zm00001d028208
LOC732738,Zm00001d033965
LOC732739,Zm00001d042560
LOC732740,Zm00001d036031
LOC732742,Zm00001d023557
LOC732743,Zm00001d046112
LOC732744,Zm00001d015014
LOC732745,Zm00001d052929
LOC732746,Zm00001d031415
LOC732747,Zm00001d008395
LOC732748,Zm00001d001896
LOC732749,Zm00001d051840
LOC732750,Zm00001d016687
LOC732751,Zm00001d024486
LOC732752,Zm00001d038558
LOC732753,Zm00001d008268
LOC732754,Zm00001d029628
LOC732755,Zm00001d029631
LOC732756,Zm00001d053749
LOC732757,Zm00001d038348
LOC732758,Zm00001d015053
LOC732759,Zm00001d015054
LOC732760,Zm00001d026197
LOC732761,Zm00001d051812
LOC732762,Zm00001d033786
LOC732764,Zm00001d012330
LOC732768,Zm00001d025706
LOC732769,Zm00001d021829
LOC732770,Zm00001d042694
LOC732771,Zm00001d017737
LOC732772,Zm00001d036816
LOC732773,Zm00001d028092
LOC732774,Zm00001d022193
LOC732775,Zm00001d002589
LOC732776,Zm00001d023652
LOC732777,Zm00001d045046
LOC732778,Zm00001d007716
LOC732779,Zm00001d026654
LOC732780,Zm00001d011943
LOC732781,Zm00001d047451
LOC732783,Zm00001d038190
LOC732784,Zm00001d032504
LOC732785,Zm00001d006520
LOC732786,Zm00001d038371
LOC732787,Zm00001d042906
LOC732788,Zm00001d010048
LOC732789,Zm00001d046909
LOC732790,Zm00001d003913
LOC732791,Zm00001d052289
LOC732792,Zm00001d021716
LOC732793,Zm00001d030786
LOC732794,Zm00001d042090
LOC732795,Zm00001d045054
LOC732796,Zm00001d031542
LOC732797,Zm00001d042303
LOC732799,Zm00001d037118
LOC732800,Zm00001d045055
LOC732801,Zm00001d033447
LOC732803,Zm00001d024702
LOC732804,Zm00001d015746
LOC732805,Zm00001d046621
LOC732806,Zm00001d045706
LOC732807,Zm00001d024037
LOC732808,Zm00001d014993
LOC732809,Zm00001d054043
LOC732810,Zm00001d022560
LOC732811,Zm00001d045431
LOC732812,Zm00001d013007
LOC732814,Zm00001d025816
opr1,Zm00001d044908
LOC732816,Zm00001d041829
LOC732817,Zm00001d038855
LOC732818,Zm00001d030083
LOC732819,Zm00001d033222
LOC732820,Zm00001d021301
LOC732821,Zm00001d034817
opr2,Zm00001d044906
LOC732824,Zm00001d052944
LOC732825,Zm00001d026056
LOC732826,-
LOC732827,Zm00001d050043
LOC732828,Zm00001d005199
opr5,Zm00001d003584
opr7,Zm00001d032049
LOC732831,Zm00001d052053
LOC732834,Zm00001d029195
LOC732835,Zm00001d013412
LOC732836,Zm00001d012863
LOC732837,Zm00001d017746
LOC732839,Zm00001d052243
LOC732840,Zm00001d034192
LOC732841,Zm00001d023536
LOC732842,Zm00001d049610
LOC732843,Zm00001d038812
LOC732844,Zm00001d007638
LOC732845,Zm00001d031802
LOC732847,Zm00001d042901
LOC778427,Zm00001d034898
LOC778428,Zm00001d003287
LOC778429,Zm00001d030235
LOC778431,Zm00001d010056
LOC778432,Zm00001d036496
LOC778433,Zm00001d011595
LOC778434,Zm00001d050020
LOC778435,Zm00001d047276
LOC778437,Zm00001d017095
LOC778438,Zm00001d042961
LOC778439,Zm00001d028360
atpA,ZemaCp020
atpB,ZemaCp031
atpE,ZemaCp030
atpF,ZemaCp019
atpH,ZemaCp018
atpI,ZemaCp017
cemA,ZemaCp035
clpP,ZemaCp047
infA,ZemaCp057
matK,ZemaCp003
ndhA,ZemaCp091
ndhB,ZemaCp101
ndhB,ZemaCp075
ndhC,ZemaCp029
ndhD,ZemaCp086
ndhE,ZemaCp088
ndhF,ZemaCp083
ndhG,ZemaCp089
ndhH,ZemaCp092
ndhI,ZemaCp090
ndhJ,ZemaCp027
ndhK,ZemaCp028
petA,ZemaCp036
petB,ZemaCp052
petD,ZemaCp053
petG,ZemaCp042
psaA,ZemaCp023
psaB,ZemaCp022
psaI,ZemaCp033
psaJ,ZemaCp043
psbA,ZemaCp002
psbB,ZemaCp048
psbC,ZemaCp008
psbD,ZemaCp007
psbE,ZemaCp040
psbF,ZemaCp039
psbH,ZemaCp051
psbI,ZemaCp006
psbJ,ZemaCp037
psbK,ZemaCp005
psbL,ZemaCp038
psbM,ZemaCp011
psbN,ZemaCp050
rbcL,ZemaCp032
rpl14,ZemaCp059
rpl16,ZemaCp060
rpl2,ZemaCp109
rpl2,ZemaCp065
rpl20,ZemaCp046
rpl22,ZemaCp062
rpl23,ZemaCp108
rpl23,ZemaCp067
rpl32,ZemaCp084
rpl33,ZemaCp044
rpl36,ZemaCp056
rpoA,ZemaCp054
rpoB,ZemaCp013
rpoC1,ZemaCp014
rpoC2,ZemaCp015
rps11,ZemaCp055
rps14,ZemaCp021
rps15,ZemaCp082
rps15,ZemaCp093
rps16,ZemaCp004
rps18,ZemaCp045
rps19,ZemaCp112
rps19,ZemaCp063
rps2,ZemaCp016
rps3,ZemaCp061
rps4,ZemaCp026
rps7,ZemaCp100
rps7,ZemaCp076
rps8,ZemaCp058
trnA,ZemaCp079
trnA,ZemaCp096
trnC,ZemaCt133
trnD,ZemaCt132
trnE,ZemaCt130
trnF,ZemaCt138
trnG,ZemaCt125
trnG,ZemaCt127
trnH,ZemaCt143
trnH,ZemaCt155
trnI,ZemaCp078
trnI,ZemaCt154
trnI,ZemaCp097
trnI,ZemaCt144
trnK,ZemaCt121
trnL,ZemaCt137
trnL,ZemaCt149
trnL,ZemaCt153
trnL,ZemaCt145
trnM,ZemaCt140
trnN,ZemaCt150
trnN,ZemaCt148
trnP,ZemaCt142
trnQ,ZemaCt122
trnR,ZemaCt147
trnR,ZemaCt134
trnR,ZemaCt151
trnS,ZemaCt135
trnS,ZemaCt123
trnS,ZemaCt124
trnT,ZemaCt128
trnT,ZemaCt129
trnT,ZemaCt136
trnV,ZemaCt146
trnV,ZemaCt139
trnV,ZemaCt152
trnW,ZemaCt141
trnY,ZemaCt131
trnfM,ZemaCt126
ZemaCr113,ZemaCr113
ZemaCr114,ZemaCr114
ZemaCr115,ZemaCr115
ZemaCr116,ZemaCr116
ZemaCr117,ZemaCr117
ZemaCr118,ZemaCr118
ZemaCr119,ZemaCr119
ZemaCr120,ZemaCr120
psbZ,ZemaCp009
ZemaCp010,ZemaCp010
petN,ZemaCp012
ycf3,ZemaCp024
ycf4,ZemaCp034
petL,ZemaCp041
psbT,ZemaCp049
ZemaCp064,ZemaCp064
ZemaCp066,ZemaCp066
ZemaCp068,ZemaCp068
ZemaCp069,ZemaCp069
ZemaCp070,ZemaCp070
ZemaCp071,ZemaCp071
ZemaCp072,ZemaCp072
ZemaCp073,ZemaCp073
ZemaCp074,ZemaCp074
rps12,ZemaCp001
ZemaCp077,ZemaCp077
ZemaCp080,ZemaCp080
ZemaCp081,ZemaCp081
ccsA,ZemaCp085
psaC,ZemaCp087
ZemaCp094,ZemaCp094
ZemaCp095,ZemaCp095
ZemaCp098,ZemaCp098
ZemaCp099,ZemaCp099
ZemaCp102,ZemaCp102
ZemaCp103,ZemaCp103
ZemaCp104,ZemaCp104
ZemaCp105,ZemaCp105
ZemaCp106,ZemaCp106
ZemaCp107,ZemaCp107
ZemaCp110,ZemaCp110
ZemaCp111,ZemaCp111
NEWENTRY,-
ZemaCp157,ZemaCp157
ZemaCp158,ZemaCp158
ZemaCp159,ZemaCp159
ZemaCp156,ZemaCp156
pBMSmt19_00005,pBMSmt19_00005
pBMSmt19_00015,pBMSmt19_00015
pBMSmt19_00010,pBMSmt19_00010
LOC100037738,Zm00001d011225
LOC100037740,Zm00001d026203
LOC100037746,Zm00001d006585
LOC100037748,Zm00001d037875
LOC100037751,-
LOC100037755,Zm00001d009088
z1C1_20,Zm00001d048818
LOC100037760,Zm00001d046226
LOC100037763,Zm00001d010368
LOC100037764,Zm00001d008882
LOC100037765,Zm00001d042143
LOC100037767,Zm00001d029630
LOC100037768,Zm00001d006236
LOC100037772,-
LOC100037774,Zm00001d017121
LOC100037775,Zm00001d024998
LOC100037776,Zm00001d005542
LOC100037778,Zm00001d008841
LOC100037779,-
LOC100037781,Zm00001d027820
LOC100037782,Zm00001d002125
LOC100037783,Zm00001d024755
LOC100037784,Zm00001d005450
LOC100037785,Zm00001d044705
LOC100037786,Zm00001d001948
LOC100037787,Zm00001d026537
LOC100037791,Zm00001d022613
LOC100037792,Zm00001d019279
LOC100037793,Zm00001d005459
LOC100037794,Zm00001d043543
LOC100037796,Zm00001d040567
LOC100037797,Zm00001d048201
LOC100037798,Zm00001d013256
LOC100037799,Zm00001d022081
LOC100037800,Zm00001d022082
LOC100037801,Zm00001d007208
lox2,Zm00001d042540
lox4,Zm00001d033624
lox5,Zm00001d013493
lox6,Zm00001d002000
lox9,Zm00001d027893
lox7,Zm00001d025524
ts1,Zm00001d003533
lox10,Zm00001d053675
lox11,Zm00001d015852
LOC100037812,Zm00001d042869
LOC100037813,Zm00001d040245
LOC100037814,Zm00001d024996
LOC100037815,Zm00001d006235
LOC100037816,Zm00001d012180
LOC100037818,Zm00001d023239
LOC100037819,Zm00001d035256
LOC100037820,Zm00001d018820
LOC100037821,Zm00001d023718
LOC100037822,Zm00001d003749
LOC100037824,Zm00001d002065
LOC100037826,Zm00001d027317
LOC100037827,Zm00001d013781
LOC100037828,Zm00001d021661
lox12,Zm00001d041204
LOC100037830,Zm00001d022278
z1C1_8,Zm00001d048813
LOC100038320,Zm00001d032249
LOC100101505,Zm00001d047372
LOC100101510,Zm00001d021296
LOC100101512,Zm00001d051149
LOC100101513,Zm00001d053220
LOC100101525,Zm00001d012561
LOC100101526,Zm00001d018033
LOC100101527,Zm00001d026337
LOC100101528,Zm00001d002256
LOC100101530,Zm00001d012166
LOC100101531,Zm00001d033910
LOC100101532,Zm00001d038762
LOC100101533,Zm00001d022456
GRF1,Zm00001d017742
LOC100101536,Zm00001d052112
LOC100101537,Zm00001d006348
LOC100101538,Zm00001d026240
LOC100101539,Zm00001d002429
LOC100101540,Zm00001d013555
LOC100101542,Zm00001d021362
LOC100101543,Zm00001d000238
LOC100101544,Zm00001d033905
LOC100101545,Zm00001d048833
LOC100101546,Zm00001d023767
LOC100101547,-
LOC100101548,Zm00001d027679
LOC100101549,Zm00001d048401
LOC100125634,-
LOC100125635,Zm00001d041853
LOC100125638,Zm00001d019479
LOC100125639,Zm00001d022458
LOC100125640,Zm00001d007465
LOC100125641,Zm00001d037117
LOC100125642,Zm00001d045533
LOC100125643,Zm00001d033396
LOC100125644,Zm00001d035965
LOC100125645,Zm00001d027678
LOC100125646,Zm00001d049541
LOC100125647,Zm00001d033273
LOC100125648,Zm00001d049471
LOC100125649,Zm00001d037092
LOC100125650,Zm00001d031068
LOC100125653,Zm00001d019922
LOC100125654,Zm00001d043146
LOC100125655,Zm00001d045430
LOC100125656,Zm00001d023516
LOC100125657,Zm00001d019266
LOC100125658,Zm00001d022554
LOC100125659,Zm00001d027625
sfp7,Zm00001d005256
LOC100126359,Zm00001d025629
LOC100126360,Zm00001d007572
LOC100126361,Zm00001d052240
LOC100126363,Zm00001d026514
LOC100126364,Zm00001d003398
LOC100126430,Zm00001d047468
LOC100126542,Zm00001d030996
LOC100126801,Zm00001d018481
LOC100126886,Zm00001d032019
LOC100126887,Zm00001d033020
LOC100126898,Zm00001d022630
LOC100126901,Zm00001d038529
LOC100126902,Zm00001d045554
LOC100126914,Zm00001d020484
LOC100126915,-
LOC100126917,-
LOC100126928,Zm00001d032801
LOC100126935,Zm00001d028907
LOC100126941,Zm00001d032557
LOC100126943,-
LOC100126948,Zm00001d042231
LOC100126965,Zm00001d008342
LOC100126971,Zm00001d013486
R-S,Zm00001d026147
LOC100127010,Zm00001d014914
LOC100127013,Zm00001d011732
LOC100127014,Zm00001d004689
sbp1,Zm00001d015451
LOC100127017,Zm00001d003347
LOC100127494,Zm00001d025660
z1A2_3,Zm00001d049476
z1C1_19,Zm00001d048817
LOC100127507,Zm00001d025401
LOC100127508,Zm00001d024212
LOC100127509,Zm00001d030770
LOC100127510,Zm00001d002163
LOC100127511,Zm00001d035535
LOC100127513,Zm00001d050649
LOC100127514,Zm00001d023420
LOC100127515,Zm00001d003804
LOC100127516,Zm00001d025346
LOC100127517,Zm00001d052537
LOC100127518,Zm00001d038725
LOC100127519,Zm00001d010752
LOC100127520,Zm00001d008446
LOC100127521,Zm00001d040113
LOC100127522,Zm00001d043461
ZCN14,Zm00001d008939
LOC100127524,Zm00001d036242
LOC100127525,Zm00001d017134
LOC100127526,Zm00001d004630
LOC100127527,Zm00001d006116
LOC100127528,Zm00001d025737
LOC100127529,Zm00001d024023
LOC100127530,Zm00001d003226
LOC100127531,Zm00001d013465
LOC100127532,Zm00001d021842
LOC100127534,Zm00001d053671
LOC100127535,Zm00001d005698
LOC100127538,Zm00001d037439
LOC100127539,Zm00001d046300
LOC100127541,Zm00001d020926
LOC100135421,Zm00001d022060
LOC100135422,Zm00001d024778
LOC100136826,Zm00001d036631
LOC100136827,Zm00001d007229
LOC100136828,Zm00001d014150
LOC100136878,Zm00001d011301
LOC100136879,Zm00001d007865
LOC100136880,Zm00001d052653
LOC100136881,Zm00001d005151
LOC100136882,Zm00001d036345
LOC100136884,Zm00001d005044
LOC100136885,Zm00001d031908
LOC100141385,Zm00001d052340
z1B_4,Zm00001d019155
LOC100144300,Zm00001d045764
LOC100144301,Zm00001d029632
z1A1_7,Zm00001d048852
LOC100147731,Zm00001d049179
LOC100147733,Zm00001d008826
LOC100147734,Zm00001d046971
LOC100147735,Zm00001d036630
LOC100147736,Zm00001d045735
LOC100147737,Zm00001d020492
LOC100147738,Zm00001d034383
LOC100158226,Zm00001d013021
IPT4,Zm00001d019171
LOC100158231,Zm00001d041982
LOC100170234,Zm00001d037640
LOC100170235,Zm00001d036148
LOC100170236,Zm00001d010821
LOC100170237,Zm00001d008529
LOC100170238,Zm00001d018969
LOC100170239,Zm00001d010755
pho1,Zm00001d034074
LOC100170241,Zm00001d010403
LOC100170242,-
LOC100170243,Zm00001d029203
LOC100170244,Zm00001d022401
LOC100170245,Zm00001d015123
LOC100170246,Zm00001d038792
mbd117,Zm00001d005958
LOC100170248,Zm00001d039973
LOC100170249,Zm00001d009799
LOC100170250,Zm00001d051976
LOC100170665,Zm00001d034601
LOC100174970,Zm00001d036339
LOC100174971,Zm00001d029408
LOC100174972,Zm00001d041776
LOC100191140,Zm00001d015366
LOC100191141,Zm00001d035560
LOC100191142,Zm00001d013065
LOC100191143,Zm00001d013523
LOC100191144,Zm00001d025586
LOC100191145,Zm00001d028992
LOC100191146,Zm00001d041750
LOC100191147,Zm00001d025449
LOC100191148,Zm00001d015313
LOC100191149,-
LOC100191150,Zm00001d010583
LOC100191151,Zm00001d042276
LOC100191152,Zm00001d015399
LOC100191153,Zm00001d023899
LOC100191154,Zm00001d048271
LOC100191155,Zm00001d015195
LOC100191156,Zm00001d031269
LOC100191157,Zm00001d038528
LOC100191158,Zm00001d012428
LOC100191159,Zm00001d043962
LOC100191160,Zm00001d010329
LOC100191161,-
LOC100191162,Zm00001d047777
LOC100191163,Zm00001d050498
LOC100191164,Zm00001d004992
LOC100191165,Zm00001d041775
LOC100191166,Zm00001d028596
LOC100191167,Zm00001d021582
LOC100191168,Zm00001d012954
LOC100191169,Zm00001d013786
LOC100191170,Zm00001d034073
LOC100191171,Zm00001d034866
LOC100191172,Zm00001d049800
LOC100191173,Zm00001d033892
LOC100191174,Zm00001d024788
LOC100191175,Zm00001d005737
LOC100191176,Zm00001d030109
LOC100191177,Zm00001d006611
LOC100191178,Zm00001d023984
LOC100191179,Zm00001d008622
LOC100191180,Zm00001d022562
LOC100191181,Zm00001d053962
LOC100191182,Zm00001d047519
LOC100191183,Zm00001d046837
LOC100191184,Zm00001d037453
LOC100191185,-
LOC100191186,Zm00001d042386
LOC100191187,Zm00001d043157
LOC100191188,Zm00001d025757
LOC100191189,Zm00001d048336
LOC100191190,Zm00001d031640
LOC100191191,Zm00001d008759
LOC100191192,Zm00001d021046
LOC100191193,Zm00001d015374
LOC100191194,Zm00001d036978
LOC100191195,Zm00001d043449
LOC100191196,Zm00001d037609
LOC100191197,Zm00001d015899
LOC100191198,Zm00001d045382
LOC100191199,Zm00001d036285
LOC100191200,Zm00001d013080
LOC100191201,Zm00001d016588
LOC100191202,Zm00001d042996
LOC100191203,Zm00001d042796
LOC100191204,Zm00001d007204
LOC100191205,Zm00001d020770
LOC100191206,Zm00001d041958
LOC100191207,Zm00001d044131
LOC100191208,Zm00001d008212
LOC100191209,-
LOC100191210,Zm00001d012996
LOC100191211,Zm00001d022550
LOC100191212,Zm00001d016440
LOC100191213,Zm00001d017886
LOC100191214,Zm00001d024292
LOC100191215,Zm00001d024467
LOC100191216,Zm00001d018394
LOC100191217,Zm00001d037359
LOC100191218,-
dhar3,Zm00001d035595
LOC100191220,Zm00001d021909
LOC100191221,Zm00001d026551
LOC100191222,Zm00001d021310
LOC100191223,Zm00001d008333
LOC100191224,Zm00001d022629
LOC100191225,Zm00001d011512
LOC100191226,Zm00001d014697
LOC100191227,Zm00001d011734
LOC100191228,Zm00001d033025
LOC100191229,Zm00001d034006
LOC100191230,Zm00001d009341
LOC100191231,Zm00001d002978
LOC100191232,-
LOC100191233,Zm00001d005884
LOC100191234,Zm00001d030677
LOC100191235,Zm00001d033046
LOC100191236,Zm00001d017703
LOC100191237,Zm00001d037775
LOC100191238,Zm00001d024071
LOC100191239,Zm00001d052296
LOC100191240,Zm00001d044212
LOC100191241,Zm00001d014641
LOC100191242,Zm00001d026381
LOC100191243,Zm00001d043188
LOC100191244,-
LOC100191245,Zm00001d045336
LOC100191246,Zm00001d014572
LOC100191247,Zm00001d053272
LOC100191248,Zm00001d045025
LOC100191249,Zm00001d011068
LOC100191250,Zm00001d024965
LOC100191251,-
LOC100191252,Zm00001d006761
LOC100191253,-
LOC100191254,Zm00001d025340
LOC100191255,Zm00001d031149
LOC100191256,Zm00001d044516
LOC100191257,Zm00001d005813
LOC100191258,Zm00001d039568
LOC100191259,Zm00001d046642
LOC100191260,Zm00001d050242
LOC100191261,-
LOC100191262,Zm00001d035012
LOC100191263,Zm00001d012980
LOC100191264,-
LOC100191265,Zm00001d005687
LOC100191266,Zm00001d042233
LOC100191267,Zm00001d032380
LOC100191268,Zm00001d021203
LOC100191269,Zm00001d032465
LOC100191270,Zm00001d049091
LOC100191271,Zm00001d044307
LOC100191272,Zm00001d034887
LOC100191273,Zm00001d022238
LOC100191274,Zm00001d028753
LOC100191275,Zm00001d012459
LOC100191276,Zm00001d020561
LOC100191277,Zm00001d020787
LOC100191278,Zm00001d039166
LOC100191279,Zm00001d017937
LOC100191280,Zm00001d033339
LOC100191281,Zm00001d014770
LOC100191282,Zm00001d012590
LOC100191283,Zm00001d016441
LOC100191284,Zm00001d031808
LOC100191285,Zm00001d025414
LOC100191286,Zm00001d004190
LOC100191287,Zm00001d028713
LOC100191288,Zm00001d035767
LOC100191289,Zm00001d013543
LOC100191290,Zm00001d004380
LOC100191291,Zm00001d039498
LOC100191292,Zm00001d002639
LOC100191293,Zm00001d022514
LOC100191294,Zm00001d040221
LOC100191295,Zm00001d022065
LOC100191296,Zm00001d021453
LOC100191297,Zm00001d032326
LOC100191298,Zm00001d049348
LOC100191299,Zm00001d016170
LOC100191300,Zm00001d004136
LOC100191301,Zm00001d031267
LOC100191302,Zm00001d039200
LOC100191303,Zm00001d026014
LOC100191304,Zm00001d006097
LOC100191305,Zm00001d042443
LOC100191306,Zm00001d014306
LOC100191307,Zm00001d014487
LOC100191308,Zm00001d045494
LOC100191309,Zm00001d039879
LOC100191310,Zm00001d053885
LOC100191311,Zm00001d013996
LOC100191312,Zm00001d018506
LOC100191313,Zm00001d020419
LOC100191314,Zm00001d034440
LOC100191315,Zm00001d036834
LOC100191316,Zm00001d032430
LOC100191317,Zm00001d022466
LOC100191319,Zm00001d031894
LOC100191320,Zm00001d040257
LOC100191321,Zm00001d018211
LOC100191322,Zm00001d034757
LOC100191323,Zm00001d006623
LOC100191324,-
LOC100191325,Zm00001d040411
LOC100191326,Zm00001d002128
LOC100191327,Zm00001d009718
LOC100191328,Zm00001d017840
LOC100191329,Zm00001d013072
LOC100191330,Zm00001d051682
LOC100191331,Zm00001d004133
LOC100191332,Zm00001d036274
LOC100191333,Zm00001d007442
LOC100191334,Zm00001d013223
LOC100191335,Zm00001d043098
LOC100191336,Zm00001d034198
LOC100191337,Zm00001d047583
LOC100191338,Zm00001d026371
LOC100191339,Zm00001d041726
LOC100191340,Zm00001d018812
LOC100191341,Zm00001d011370
LOC100191342,Zm00001d021285
LOC100191343,Zm00001d053739
LOC100191344,Zm00001d015181
LOC100191345,Zm00001d009866
sbp12,Zm00001d015410
LOC100191347,Zm00001d011246
LOC100191348,Zm00001d018230
LOC100191349,Zm00001d020052
LOC100191350,Zm00001d039519
LOC100191351,Zm00001d007144
LOC100191352,Zm00001d021614
LOC100191353,-
LOC100191354,Zm00001d016299
LOC100191355,Zm00001d037369
LOC100191356,Zm00001d038114
LOC100191357,Zm00001d013420
LOC100191358,Zm00001d011353
LOC100191359,-
LOC100191360,Zm00001d009314
LOC100191361,Zm00001d008662
LOC100191362,Zm00001d038768
LOC100191363,Zm00001d015785
LOC100191364,Zm00001d034586
LOC100191365,Zm00001d049049
LOC100191366,Zm00001d019377
LOC100191367,Zm00001d012145
LOC100191368,Zm00001d002395
LOC100191370,Zm00001d002068
LOC100191372,Zm00001d016394
LOC100191373,Zm00001d012269
LOC100191374,Zm00001d010198
LOC100191375,Zm00001d042530
LOC100191376,Zm00001d006410
LOC100191377,Zm00001d029198
LOC100191378,Zm00001d050190
LOC100191379,Zm00001d004023
LOC100191380,Zm00001d047712
LOC100191381,Zm00001d031969
LOC100191382,Zm00001d044480
LOC100191383,Zm00001d020053
LOC100191384,Zm00001d004546
LOC100191385,Zm00001d034892
LOC100191386,Zm00001d042978
LOC100191387,Zm00001d011282
LOC100191388,Zm00001d039966
LOC100191389,Zm00001d044961
LOC100191390,Zm00001d034015
sm1,Zm00001d037784
LOC100191392,Zm00001d013049
LOC100191393,Zm00001d002881
LOC100191394,Zm00001d040066
LOC100191395,Zm00001d030598
LOC100191396,Zm00001d030152
LOC100191397,Zm00001d015346
LOC100191398,Zm00001d019631
LOC100191399,Zm00001d021181
LOC100191400,Zm00001d022390
LOC100191401,Zm00001d011895
LOC100191402,Zm00001d017144
LOC100191403,Zm00001d018144
LOC100191404,Zm00001d023469
LOC100191405,Zm00001d033012
LOC100191406,Zm00001d011060
LOC100191407,Zm00001d008930
LOC100191408,Zm00001d000295
LOC100191409,Zm00001d013182
LOC100191410,Zm00001d006916
LOC100191411,Zm00001d033210
LOC100191412,Zm00001d045112
LOC100191413,Zm00001d032819
LOC100191414,Zm00001d021817
LOC100191415,Zm00001d018042
LOC100191416,Zm00001d043443
LOC100191417,Zm00001d038176
LOC100191418,Zm00001d018080
LOC100191419,Zm00001d015842
LOC100191420,Zm00001d034405
LOC100191422,Zm00001d034788
LOC100191423,Zm00001d021295
LOC100191424,Zm00001d028727
LOC100191425,Zm00001d024075
LOC100191426,Zm00001d009359
LOC100191427,-
LOC100191428,Zm00001d025825
LOC100191429,Zm00001d039141
